개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태명,폐업일자,휴업시작일자,휴업종료일자,소재지면적,소재지우편번호,도로명우편번호,사업장명,업태구분명,데이터갱신구분,관리주체,데이터갱신시점,도로명주소,병상수,상세영업상태명,상세영업상태코드,영업상태코드,의료기관종별명,의료인수,입원실수,전화번호,좌표정보(X),좌표정보(Y),지번주소,진료과목내용,진료과목내용명,총면적,최종수정시점
4580000,PHMA220174580016021200001,2017-12-12,,영업/정상,,,,2180.52,,33630,동서천요양병원,요양병원(일반요양병원),I,시군구,2026-05-10 22:30:11,"충청남도 서천군 화양면 활산로 245, 동서천요양병원",96,영업중,13,01,요양병원(일반요양병원),10,26,0419527147,182691.20512124     ,285127.064639477    ,,308 307 305 301 114 113 105 104 101,"내과, 외과, 정형외과, 이비인후과, 피부과, 한방내과, 한방신경정신과, 사상체질과, 침구과",2180.52,2025-05-15 13:36:49
4580000,PHMA220074580016021200001,2007-01-29,,영업/정상,,,,15472.9,,33649,서천요양병원,요양병원(일반요양병원),I,시군구,2026-05-10 22:30:12,충청남도 서천군 서천읍 삼산북길 56,199,영업중,13,01,요양병원(일반요양병원),19,45,0419537145,,,,101 104 105 113 114 301,"내과, 외과, 정형외과, 이비인후과, 피부과, 한방내과",15472.9,2026-01-07 08:00:18
4580000,PHMA220094580016021200001,2009-06-24,,폐업,2011-08-09,2011-04-20,2011-10-19,0,325-812,,서천한국병원,병원,I,시군구,2026-05-10 22:30:11,,142,폐업,03,03,병원,4,50,,173350.433213724    ,284023.690753376    ,충청남도 서천군 마서면 어리 191번지 1호,101 113 116 115,"내과, 이비인후과, 비뇨의학과, 영상의학과",0,2011-08-09 13:40:47
4580000,PHMA220004580016021200001,2000-09-22,,폐업,2009-06-24,,,0,325-810,,서천푸른병원,병원,I,시군구,2026-05-10 22:30:11,,142,폐업,03,03,병원,5,0,0419505100,,,충남 서천군 마서면 어리 191,101 104 106 107 113 124,"내과, 외과, 신경외과, 심장혈관흉부외과, 이비인후과, 직업환경의학과",0,2009-07-03 14:10:06
4580000,PHMA220004580016021200002,2000-12-28,,폐업,2009-10-27,,,0,325-900,,복천의료재단성누가병원,병원,I,시군구,2026-05-10 22:30:11,,140,폐업,03,03,병원,4,0,0419555575,,,충남 서천군 장항읍 화천리 323-1,101 102 104 105 106 108 109 110 111,"내과, 신경과, 외과, 정형외과, 신경외과, 성형외과, 마취통증의학과, 산부인과, 소아청소년과",0,2009-11-02 09:54:32
4580000,PHMA220064580016021200001,2006-09-08,,영업/정상,,,,2349.75,325-821,33615,서천사랑병원,정신병원,I,시군구,2026-05-10 22:30:12,충청남도 서천군 판교면 대백제로 2078,148,영업중,13,01,정신병원,10,29,0419518114,172340.615946287    ,296497.699304062    ,충청남도 서천군 판교면 판교리 407번지 1호,101 103,"내과, 정신건강의학과",2349.75,2025-07-18 04:13:18
4590000,PHMA220054590042021200001,2005-09-26,,폐업,2013-07-25,2013-02-04,2013-07-03,1069,345-804,,의료법인덕수재단중앙병원,병원,I,시군구,2026-05-11 22:31:02,충청남도 청양군 청양읍 중앙로 21,36,폐업,03,03,병원,2,0,,182197.479676462    ,327573.852827258    ,충청남도 청양군 청양읍 읍내리 331번지 4호,101 105,"내과, 정형외과",1069,2013-07-25 13:16:10
4590000,PHMA220064590042021200001,2006-09-27,,영업/정상,,,,2158,345-801,33339,의료법인 연훈의료재단 청양훈요양병원,요양병원(일반요양병원),I,시군구,2026-05-11 22:31:02,충청남도 청양군 청양읍 칠갑산로 157,105,영업중,13,01,요양병원(일반요양병원),13,23,0419438114,,,충청남도 청양군 청양읍 송방리 358번지 4호,308 122 115 114 104 101,"내과, 외과, 피부과, 비뇨의학과, 가정의학과, 침구과",2158,2026-01-30 09:14:27
4590000,PHMA220124590042021200001,2012-10-24,,영업/정상,,,,1787.95,,33328,의료법인 가온의료재단 청양요양병원,요양병원(일반요양병원),I,시군구,2026-05-11 22:31:02,충청남도 청양군 청양읍 중앙로 151,98,영업중,13,01,요양병원(일반요양병원),9,18,0419441277,182284.836693273    ,328046.567178473    ,,101 104 110 111 301,"내과, 외과, 산부인과, 소아청소년과, 한방내과",1787.95,2021-11-04 16:38:42
4590000,PHMA220144590042021200001,2014-10-20,,취소/말소/만료/정지/중지,2020-08-28,,,937.73,,33332,칠갑산의료재단 중앙병원,병원,I,시군구,2026-05-11 22:31:02,충청남도 청양군 청양읍 중앙로 21,47,직권폐업,24,04,병원,3,6,0419441077,182197.479676462    ,327573.852827258    ,,101 105 104 122 120 116 118,"내과, 외과, 정형외과, 영상의학과, 병리과, 재활의학과, 가정의학과",937.73,2020-08-28 17:05:49
4600000,PHMA219944600019021200001,1994-01-08,,취소/말소/만료/정지/중지,2012-02-09,,,2757,350-808,,의료법인평화의료재단 홍주병원,병원,I,시군구,2026-03-26 22:30:11,,78,직권폐업,24,04,병원,4,24,0416345042,,,"충청남도 홍성군 홍성읍 옥암리 124-5,117-2,산154-11",101 105 109 104,"내과, 외과, 정형외과, 마취통증의학과",2757,2012-02-09 09:31:59
4600000,PHMA220034600019021200001,2003-03-28,,폐업,2021-02-01,,,1424,,32232,충청남도도립홍성노인전문병원,요양병원(노인병원),I,시군구,2026-03-26 22:30:11,충청남도 홍성군 홍성읍 조양로 224,50,폐업,03,03,요양병원(노인병원),14,10,0416306593,170791.478698917    ,344251.448252554    ,,122 106 105 104 102 101,"내과, 신경과, 외과, 정형외과, 신경외과, 가정의학과",1424,2021-02-01 18:25:51
4600000,PHMA220034600019021200002,2003-08-08,,폐업,2013-08-08,,,485.1,350-801,,홍성한방병원,한방병원,I,시군구,2026-03-26 22:30:11,충청남도 홍성군 홍성읍 조양로 231,31,폐업,03,03,한방병원,2,4,0416320001,170863.969990297    ,344364.113885169    ,충청남도 홍성군 홍성읍 고암리 1022번지,301 302 303 304 305 308 307 306 109,"마취통증의학과, 한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과",485.1,2014-01-23 14:25:40
4600000,PHMA220074600019021200001,2007-11-12,,폐업,2011-07-14,,,244.32,350-881,,로뎀요양병원,요양병원(일반요양병원),I,시군구,2026-03-26 22:30:11,,38,폐업,03,03,요양병원(일반요양병원),2,8,0416420003,,,충청남도 홍성군 은하면 금국리 530-1,101 105 104,"내과, 외과, 정형외과",244.32,2011-07-15 13:05:17
4600000,PHMA220084600019021200001,2008-02-15,,영업/정상,,,,5990.89,350-807,32222,의료법인 디와이 의료재단 홍성요양병원,요양병원(일반요양병원),I,시군구,2026-03-26 22:30:11,충청남도 홍성군 홍성읍 조양로143번길 11,198,영업중,13,01,요양병원(일반요양병원),15,34,0416312757,170018.839667199    ,344614.994665657    ,충청남도 홍성군 홍성읍 오관리 284-1,308 301 104 101,"내과, 외과, 한방내과, 침구과",5990.89,2025-02-18 18:51:42
4600000,PHMA220094600019021200001,2009-04-28,,폐업,2009-07-28,,,541.01,350-807,,홍성고려병원,병원,I,시군구,2026-03-26 22:30:11,,35,폐업,03,03,병원,2,0,0416317900,169678.461329821    ,343945.457427993    ,충청남도 홍성군 홍성읍 오관리 487번지 1호,106 122,"신경외과, 가정의학과",541.01,2009-07-30 11:08:25
4600000,PHMA220134600019021200002,2013-12-27,,영업/정상,,,,3484.6,,32249,홍주요양병원,요양병원(일반요양병원),U,시군구,2026-05-09 03:03:03,충청남도 홍성군 홍성읍 백월로 130,244,영업중,13,01,요양병원(일반요양병원),33,43,0416322332,,,,101 104 106 301 305 308,"내과, 외과, 신경외과, 한방내과, 한방신경정신과, 침구과",3484.6,2026-05-08 08:49:24
4600000,PHMA220104600019021200001,2010-07-01,,영업/정상,,,,3333.44,,32217,홍성한국병원,정신병원,U,시군구,2026-05-02 03:03:03,"충청남도 홍성군 홍성읍 대내길 97, 홍성한국병원",188,영업중,13,01,정신병원,13,69,0416342088,170808.325955093    ,345817.013023467    ,,103,정신건강의학과,3333.44,2026-05-01 02:43:39
4600000,PHMA220104600019021200002,2010-09-14,,폐업,2013-12-27,,,712.96,350-809,,홍주요양병원,요양병원(일반요양병원),I,시군구,2026-03-26 22:30:11,충청남도 홍성군 홍성읍 감계로 130,280,폐업,03,03,요양병원(일반요양병원),9,35,0416322332,167759.438341357    ,344523.204554934    ,충청남도 홍성군 홍성읍 월산리 529번지 5호,301 304 122,"가정의학과, 한방내과, 한방안·이비인후·피부과",712.96,2013-12-27 12:58:39
4600000,PHMA220114600019021200001,2011-07-14,,영업/정상,,,,2603.16,,,장수요양병원,요양병원(일반요양병원),I,시군구,2026-03-26 22:30:11,충청남도 홍성군 은하면 구성남로 381,199,영업중,13,01,요양병원(일반요양병원),13,41,0416420001,,,,301 122 105 104 102 101,"내과, 신경과, 외과, 정형외과, 가정의학과, 한방내과",2603.16,2024-04-12 09:06:12
4600000,PHMA220124600019021200001,2012-02-14,,폐업,2019-06-01,,,373.59,350-801,32233,안회당요양병원,요양병원(일반요양병원),I,시군구,2026-03-26 22:30:11,충청남도 홍성군 홍성읍 조양로 244,72,폐업,03,03,요양병원(일반요양병원),9,14,0416339998,170998.330364407    ,344334.034070655    ,충청남도 홍성군 홍성읍 고암리 577번지 6호,101 120 301 306,"내과, 재활의학과, 한방내과, 한방재활의학과",373.59,2019-06-03 11:18:11
4600000,PHMA220124600019021200002,2012-12-31,,영업/정상,,,,2144.91,,32231,신동환병원,정신병원,U,시군구,2026-04-10 03:03:03,"충청남도 홍성군 홍성읍 홍성천길 214, 두리프라자 4-6층",103,영업중,13,01,정신병원,7,24,0416317541,170165.178421513    ,344480.802988324    ,충청남도 홍성군 홍성읍 오관리 309번지 1호,103,정신건강의학과,2144.91,2026-04-09 21:13:33
4600000,PHMA220094600019021200002,2009-12-15,,폐업,2016-05-17,,,2548.6,350-817,32237,새누리병원,병원,I,시군구,2026-03-26 22:30:11,충청남도 홍성군 홍성읍 문화로 97,42,폐업,03,03,병원,4,11,0416317900,169678.461329821    ,343945.457427993    ,충청남도 홍성군 홍성읍 오관리 487번지 1호,105 106,"정형외과, 신경외과",2548.6,2016-05-16 13:57:37
4610000,PHMA219944610020021200001,1994-04-04,,폐업,2005-12-21,,,0,340-802,,예산중앙병원,종합병원,I,시군구,2026-05-10 22:30:10,,218,폐업,03,03,종합병원,1,0,0410000000,185116.192215765    ,356932.435011205    ,충청남도 예산군 예산읍 관작리 333번지 7호,101 104 105 106 119 116 109 122 108 110,"내과, 외과, 정형외과, 신경외과, 성형외과, 마취통증의학과, 산부인과, 영상의학과, 진단검사의학과, 가정의학과",0,2020-10-28 11:11:03
4610000,PHMA220074610020021200002,2007-08-21,,폐업,2011-10-31,,,2051.15,340-803,,현대한방병원,한방병원,I,시군구,2026-05-10 22:30:10,충청남도 예산군 예산읍 금오대로 49-5,53,폐업,03,03,한방병원,3,10,0413329500,185065.736666667    ,354752.15           ,예산읍 산성리 648,301 302 303 304 305 306,"한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과",2051.15,2020-10-28 10:50:41
4610000,PHMA220224610020021200001,2022-06-15,,폐업,2023-09-19,,,900.7,,32441,신요양병원,요양병원(일반요양병원),I,시군구,2026-05-10 22:30:11,"충청남도 예산군 예산읍 마상길 9, 4층",55,폐업,03,03,요양병원(일반요양병원),4,16,0413389119,185120.866187509    ,352992.464900222    ,충청남도 예산군 예산읍 주교리 109,122 108 105 101,"내과, 정형외과, 성형외과, 가정의학과",900.7,2023-09-21 09:39:37
4610000,PHMA220214610020021200001,2021-09-23,,영업/정상,,,,3044.71,,32441,의료법인 모두온의료재단 메디플러스병원,병원,I,시군구,2026-05-10 22:30:11,충청남도 예산군 예산읍 마상길 9,86,영업중,13,01,병원,10,32,0413389119,185120.866187509    ,352992.464900222    ,충청남도 예산군 예산읍 주교리 109,124 116 106 105 101,"내과, 정형외과, 신경외과, 영상의학과, 직업환경의학과",3044.71,2025-09-09 15:51:24
4610000,PHMA220184610020021200001,2018-04-25,,폐업,2019-01-21,,,2878.95,,32428,예산요양병원,요양병원(일반요양병원),I,시군구,2026-05-10 22:30:11,충청남도 예산군 예산읍 금오대로 49-5,91,폐업,03,03,요양병원(일반요양병원),4,19,0413341275,185065.736666667    ,354752.15           ,충청남도 예산군 예산읍 산성리 648번지 3호,301 122 120 101,"내과, 재활의학과, 가정의학과, 한방내과",2878.95,2019-01-22 15:06:51
4610000,PHMA220114610020021200001,2011-11-30,,폐업,2012-06-07,,,876.92,340-803,,연세효요양병원,요양병원(일반요양병원),I,시군구,2026-05-10 22:30:11,충청남도 예산군 예산읍 금오대로 49-5,65,폐업,03,03,요양병원(일반요양병원),2,12,0413329500,185053.708184988    ,354745.325200816    ,충청남도 예산군 예산읍 산성리 648번지,102 106 105 120 101 306 301 308 305,"내과, 신경과, 정형외과, 신경외과, 재활의학과, 한방내과, 한방신경정신과, 한방재활의학과, 침구과",876.92,2020-10-28 11:06:26
4620000,PHMA220054620040021200001,2005-02-15,,폐업,2009-07-17,,,2729,357-900,,행복한병원,병원,I,시군구,2026-05-11 22:30:15,,96,폐업,03,03,병원,2,19,0416758275,,,충청남도 태안군 태안읍 남산리 32-4,101 111 114 115 122 120 102 116,"내과, 신경과, 소아청소년과, 피부과, 비뇨의학과, 영상의학과, 재활의학과, 가정의학과",2729,2009-07-17 14:03:16
4620000,PHMA220054620040021200002,2005-04-20,,폐업,2009-01-20,,,2419.32,357-900,,태안병원,요양병원(일반요양병원),I,시군구,2026-05-11 22:30:15,,80,폐업,03,03,요양병원(일반요양병원),2,14,0416742100,,,충청남도 태안군 태안읍 동문리 93-3,122 120 104 114 115,"외과, 피부과, 비뇨의학과, 재활의학과, 가정의학과",2419.32,2009-01-20 15:21:24
4620000,PHMA220074620040021200001,2007-10-30,,폐업,2013-01-15,,,19127,357-940,,서해안요양병원,요양병원(일반요양병원),I,시군구,2026-05-11 22:30:15,충청남도 태안군 근흥면 서해로 1277,59,폐업,03,03,요양병원(일반요양병원),2,7,,133775.671805973    ,362588.354946017    ,충청남도 태안군 근흥면 두야리 404-10,101 102 120 122 104,"내과, 신경과, 외과, 재활의학과, 가정의학과",19127,2014-07-25 14:30:05
4620000,PHMA220084620040021200001,2008-07-24,,영업/정상,,,,204.31,357-900,32144,경희치과병원,치과병원,I,시군구,2026-05-11 22:30:15,충청남도 태안군 태안읍 동백로 310,0,영업중,13,01,치과병원,3,0,0416739800,137766.361817092    ,360930.38594362     ,충청남도 태안군 태안읍 남문리 702-1,407 406 404 403 402,"구강악안면외과, 치과보철과, 치과교정과, 치주과, 치과보존과",204.31,2025-12-18 14:36:21
4620000,PHMA220194620040021200001,2021-04-29,,휴업,,2026-01-11,2027-01-10,2419,,32144,혜민한방병원,한방병원,I,시군구,2026-05-11 22:30:15,충청남도 태안군 태안읍 정주내1길 13-0 (혜민한방병원),96,휴업,02,02,한방병원,4,29,0414007171,137813.950589265    ,360637.922146985    ,,101 102 103 105 106 111 113 122 301 302 303 304 305 306 307 308,"내과, 신경과, 정신건강의학과, 정형외과, 신경외과, 소아청소년과, 이비인후과, 가정의학과, 한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과",2419,2026-01-14 09:50:45
4620000,PHMA220164620040021200004,2021-04-29,,폐업,2022-01-11,,,3133,,32144,태안열린병원,병원,I,시군구,2026-05-11 22:30:15,충청남도 태안군 태안읍 동백로 220,68,폐업,03,03,병원,8,20,0416711300,136963.841015955    ,361372.738762345    ,충청남도 태안군 태안읍 남문리 640-10,125 122 120 119 116 115 114 113 111 109 106 105 104 101,"내과, 외과, 정형외과, 신경외과, 마취통증의학과, 소아청소년과, 이비인후과, 피부과, 비뇨의학과, 영상의학과, 진단검사의학과, 재활의학과, 가정의학과, 응급의학과",3133,2022-01-13 11:25:33
